Date,A,B,C,Total
5/5/2022 0:00,-0.037697588026079254,-0.02544767034728812,-0.025139013580343872,-0.029513059324995594
5/6/2022 0:00,-0.006935455481222985,-0.0048128102471932666,-0.0025444982993363396,-0.004789800657178711
5/9/2022 0:00,-0.03549024476850815,-0.028338958731669472,-0.024778998476799985,-0.029583008644238018
5/10/2022 0:00,0.0007415975672335762,0.0006466579460957522,-0.004814594618136381,-0.0011129605415732824
5/11/2022 0:00,-0.015969901331288283,-0.010077855422885973,-0.00608513666425281,-0.010746981631082675
5/12/2022 0:00,0.0036127715400915417,0.0003728761628976063,0.0029250185211504576,0.002290533730556543
5/13/2022 0:00,0.026661905830221544,0.0208959310077661,0.01507471128386939,0.020907431639538343
5/16/2022 0:00,-0.005853557318790892,-0.0011175860587848696,0.0010183526648390728,-0.0020090881227556867
5/17/2022 0:00,0.025871501697028787,0.013375637052260414,0.01776204253158542,0.018989963421973233
5/18/2022 0:00,-0.033835154933421485,-0.040099420265950814,-0.03703129979508557,-0.03698719183768573
5/19/2022 0:00,1.9953022340812865e-05,-0.007953277024617456,-0.013180438711244635,-0.006971819352719288
5/20/2022 0:00,-0.0018723542581345898,0.0066950655793027725,-0.00041155192252673167,0.0014709305116062943
5/23/2022 0:00,0.016190185022969095,0.020613223668011216,0.01591431433863999,0.017589121481782044
5/24/2022 0:00,-0.00813256686970043,-0.00027843258554682837,0.0017618268099113266,-0.002275202195785031
5/25/2022 0:00,0.01297162182921685,0.0077921630521471386,0.010241231095637238,0.010331516679354502
5/26/2022 0:00,0.022453414664282523,0.01509848177946993,0.014874195484121389,0.017506363408650527
5/27/2022 0:00,0.024904378243481018,0.020525842474920397,0.015197211435769242,0.02028078626744967
5/31/2022 0:00,-0.00747632336020998,-0.00787203377353829,-0.0080109017309683,-0.007782140168839602
6/1/2022 0:00,-0.011385559729380046,-0.008758375014342068,-0.006653165489140189,-0.008973577245130149
6/2/2022 0:00,0.022817383638570776,0.018551088550652572,0.01614230167417996,0.019221193402383152
6/3/2022 0:00,-0.018714471270988575,-0.009729077408667353,-0.009069919206166954,-0.012580058148569329
6/6/2022 0:00,0.0005377246222684207,0.0009278312759422036,-0.0005970328130120439,0.0003019999051592226
6/7/2022 0:00,0.009396652838231212,0.010015590838085231,0.01004154036574123,0.009814215538925586
6/8/2022 0:00,-0.012341599586200624,-0.008516349746075735,-0.016155278358749636,-0.012283561884148697
6/9/2022 0:00,-0.023524453093559883,-0.02338728941342194,-0.019354500556680754,-0.022134201539080522
6/10/2022 0:00,-0.030080992534058715,-0.02762894408634764,-0.02413560674007631,-0.027329494530267007
6/13/2022 0:00,-0.04097616695815476,-0.03378782537041347,-0.030272954577123423,-0.03507297862771175
6/14/2022 0:00,-0.004071372537307272,-0.003900489555944797,-0.003055946402315546,-0.003682595662870658
6/15/2022 0:00,0.017567228798370138,0.010135479851788087,0.007673684887174126,0.011823387545458086
6/16/2022 0:00,-0.03630634259826171,-0.027112816823048003,-0.02532352568572782,-0.02963028441522564
6/17/2022 0:00,0.0019107892036667184,0.000956647225010876,-0.0040346695803102905,-0.00035189059257312305
6/21/2022 0:00,0.021566472011923077,0.021590972630635363,0.027315630273542446,0.023442947241299805
6/22/2022 0:00,0.0008084625154700653,-0.0011685481465816272,-0.005933386699152221,-0.0020607111218819973
6/23/2022 0:00,0.009380756764642006,0.006752313131904719,0.004350049157928471,0.006854463294571955
6/24/2022 0:00,0.032139209526596435,0.029638730945011016,0.027245618770934454,0.029704923208377032
6/27/2022 0:00,-0.0031932005109553963,-0.004941323219481597,-0.0007089621640744559,-0.0029829862166667054
6/28/2022 0:00,-0.021054951459481552,-0.018741103674733806,-0.011093777038588826,-0.017043533071687378
6/29/2022 0:00,-0.0036803232198643343,2.63710591563715e-06,-0.005172903699815934,-0.002922203086563213
6/30/2022 0:00,-0.009090756123284915,-0.0049391108692944385,-0.004169685010092294,-0.006082730585031837
7/1/2022 0:00,0.009553561854247494,0.009821173398114391,0.005492448859816035,0.008320799896822662
7/5/2022 0:00,0.0020555659882102173,-0.00463528323682183,-0.007605066799904914,-0.0033580881720680633
7/6/2022 0:00,0.0013746827442628895,0.0012675121525749233,0.0009451272087719342,0.0011992956593254167
7/7/2022 0:00,0.0161804310684881,0.010135054632905316,0.012899146208544376,0.013066745441904892
7/8/2022 0:00,-0.000776593528034053,-0.0009649092216176269,-0.0012781203074453407,-0.0010025654783087923
7/11/2022 0:00,-0.012004656818741632,-0.0071576177137495645,-0.005791646025094299,-0.0083548169139821
7/12/2022 0:00,-0.006959909316542112,-0.010662548630362867,-0.006652853208868659,-0.00811512339423881
7/13/2022 0:00,-0.003112586228671388,-0.003684335550818485,-0.007785616084266422,-0.004823200651886128
7/14/2022 0:00,-0.0023064959513769967,-0.003191010731406596,-0.004188219146167738,-0.0032150027714815677
7/15/2022 0:00,0.02320980170044229,0.018585869785932685,0.02189702584961073,0.02122043688941866
7/18/2022 0:00,-0.006587977547903745,-0.00828736478274339,-0.010822872841475983,-0.008532149150462076
7/19/2022 0:00,0.03196471686621738,0.028187184047711256,0.023687619334987975,0.028016765560972212
7/20/2022 0:00,0.008121383041224783,0.0032014285907089324,0.0008648950719112314,0.004126861845053176
7/21/2022 0:00,0.009905066524794837,0.007224029992191072,0.009574045728784064,0.008894491868303822
7/22/2022 0:00,-0.009481429999577573,-0.0027356905619443372,-0.0062013359772314924,-0.006157495478050112
7/25/2022 0:00,0.0007274919216184728,0.002714660860372309,0.004354063619337545,0.002562078265953893
7/26/2022 0:00,-0.011395011646319175,-0.012993389879966344,-0.004083554321164917,-0.009586418175276501
7/27/2022 0:00,0.026429363756661495,0.01800313556195121,0.01425327667896692,0.01965753561663086
7/28/2022 0:00,0.007002867474284802,0.016495071357874425,0.013004870099652122,0.012123808072099784
7/29/2022 0:00,0.005289804668744846,0.007904620083303948,0.01115736898560793,0.008060063827793229
8/1/2022 0:00,0.0029706566747389473,-0.002523455584841905,-0.0011789847153422794,-0.0002234256110564825
8/2/2022 0:00,-0.0069523316311580485,-0.008480409960874069,-0.007844070032319794,-0.007754589245457799
8/3/2022 0:00,0.02037844738334016,0.009898576745507537,0.011477997587572952,0.013981749636621021
8/4/2022 0:00,0.001772105025687365,-0.004472742369361682,-0.0019437558072107342,-0.0015165012267401856
8/5/2022 0:00,-0.00023003888005712625,-6.146250902006045e-06,-0.00017232558194979486,-0.00013663843237665674
8/8/2022 0:00,-0.0009582275778303728,-0.00033933041189204705,-0.0004880818599749537,-0.0006002144938888065
8/9/2022 0:00,-0.008238578250980289,-0.0022949713989665055,-0.004789699024656979,-0.0051423249232555035
8/10/2022 0:00,0.023732000223702476,0.02023767725250014,0.015600511357262814,0.019945906935747937
8/11/2022 0:00,0.002289089995557436,0.0002549539937817258,0.0038407112880691763,0.0021032664277278457
8/12/2022 0:00,0.018405918336484417,0.015326426416031103,0.015367995310734184,0.016400471493729363
8/15/2022 0:00,0.0022340000815710415,0.0070825157228298075,0.0029771044731219387,0.004094097517488571
8/16/2022 0:00,0.000789731938777738,0.0025276170466899117,0.0029624819234461697,0.002068085224959937
8/17/2022 0:00,-0.01004855621839984,-0.00407456289844732,-0.008824556946555151,-0.007651107880466301
8/18/2022 0:00,0.003117347953369931,0.003029748632127127,0.00175592045756634,0.0026523444952735176
8/19/2022 0:00,-0.016126647367871838,-0.008268216278472185,-0.009318296185729213,-0.011302193343826539
8/22/2022 0:00,-0.022572291012878054,-0.019693571758991446,-0.019390122753351613,-0.02058005093668014
8/23/2022 0:00,-0.0017833591414204708,-0.0043871247528920465,-0.0028885831597247336,-0.003018766247420146
8/24/2022 0:00,0.005133779140436223,0.0025025462501553353,0.0022103779046929173,0.0033072292836475725
8/25/2022 0:00,0.016333625474028723,0.012696568531307628,0.011483625296672129,0.013552092325646914
8/26/2022 0:00,-0.03522769513637769,-0.03156825085381687,-0.030451040613305946,-0.03246626218049242
8/29/2022 0:00,-0.007520524536947737,-0.005152422989613159,-0.007531976821544273,-0.0067245630260737155
8/30/2022 0:00,-0.01181882290624281,-0.010184855756592337,-0.008589462217493349,-0.010232606373432485
8/31/2022 0:00,-0.005820545455207715,-0.005929725876036129,-0.008682572845828629,-0.006775028630905511
9/1/2022 0:00,0.0022924535743431562,0.0037808099949994123,0.006840510259197297,0.004251562136214693
9/2/2022 0:00,-0.01003516603905208,-0.011001576930870338,-0.011346567786904904,-0.010782853635020295
9/6/2022 0:00,-0.005467687839506574,-0.0023451642572320797,-0.002700419850391489,-0.0035241750134730188
9/7/2022 0:00,0.02030828954853603,0.016793286773763683,0.012758133433810492,0.016695099865478902
9/8/2022 0:00,0.011530958336263941,0.004927016242994631,0.010663570733697947,0.009016912482293193
9/9/2022 0:00,0.013548638686631254,0.016159162616590006,0.012962183779922087,0.014241489084213965
9/12/2022 0:00,0.00894100241242346,0.009291990482379608,0.007171860734663804,0.00849391930914467
9/13/2022 0:00,-0.043866341762361816,-0.039030976371636994,-0.03617418307824294,-0.0397743940975267
9/14/2022 0:00,0.006563599549874288,0.003815592785012756,-0.0006284358151538161,0.0033280555216619323
9/15/2022 0:00,-0.009240968278744432,-0.013485358176057116,-0.005613851597831343,-0.009520333400751979
9/16/2022 0:00,-0.006154943253008138,-0.007197474392436565,-0.0036822843318110587,-0.005714019681141824
9/19/2022 0:00,0.005972742166372669,0.004873073635543568,0.004344568779919733,0.005079412694421359
9/20/2022 0:00,-0.013106518524177435,-0.014556591472378977,-0.012102725793154079,-0.013272635833924018
9/21/2022 0:00,-0.017239966483515223,-0.016865355732542664,-0.013776110406200859,-0.016000919408793335
9/22/2022 0:00,-0.01327983930293164,-0.008505181192639766,-0.0027460366619483922,-0.008282986241909485
9/23/2022 0:00,-0.01588097585326642,-0.020542009091421565,-0.016864148983823934,-0.017765154699040386
9/26/2022 0:00,-0.013936383770093097,-0.009676173877618988,-0.01265453654875115,-0.01209378813482942
9/27/2022 0:00,0.0011520964951909907,-0.004087353281514661,-0.004181621539530833,-0.0023352867776552655
9/28/2022 0:00,0.022103900052472536,0.02418301167578507,0.01601458144797907,0.02083169648293559
9/29/2022 0:00,-0.019388571907030916,-0.015644129964148767,-0.01569455951465737,-0.016940370788064762
9/30/2022 0:00,-0.015066044227104114,-0.018239364205303144,-0.017109896333514563,-0.016793310015508767
10/3/2022 0:00,0.028672354417078383,0.023371693782266778,0.02775768449001248,0.026595311844370917
10/4/2022 0:00,0.03343298900146796,0.030893465534752584,0.029131739097302045,0.031194508158557843
10/5/2022 0:00,0.002025312268298496,-0.003968233035188451,0.0007955522057581099,-0.0003789645151583976
10/6/2022 0:00,-0.010233577728933074,-0.010608198748066178,-0.011793403701807925,-0.010861319564582805
10/7/2022 0:00,-0.031857089507820624,-0.021890319037173533,-0.019383722716172058,-0.024512570471397765
10/10/2022 0:00,-0.009379683313861631,-0.006636630273004984,-0.01032280589967216,-0.00876631654619664
10/11/2022 0:00,-0.009210775486610867,0.0007001941598909767,-0.0029852126156671988,-0.0038729568299733508
10/12/2022 0:00,-0.0022491483590855177,-0.0007827936902478072,-0.005046865376474807,-0.0026596166654854203
10/13/2022 0:00,0.026806718220389936,0.02522579733466146,0.03023661167592917,0.027379361885589093
10/14/2022 0:00,-0.023710531127725476,-0.01716327995518452,-0.019825773170693117,-0.020246768923963487
10/17/2022 0:00,0.028170229002954184,0.02134104983323648,0.015572413300765975,0.021783388369214007
10/18/2022 0:00,0.01001966297755974,0.01076931468394804,0.015108977839736637,0.011910341682915604
10/19/2022 0:00,-0.0059013621247760994,-0.0031938680461160995,-0.00504997635355986,-0.004712536997738104
10/20/2022 0:00,-0.006450609003699537,-0.007560966811267278,-0.004644397406247558,-0.006243315572828978
10/21/2022 0:00,0.026267188612485892,0.02335782312121215,0.024112252901059783,0.024588436855332185
10/24/2022 0:00,0.010693755885642586,0.01131351994615426,0.013497189529099618,0.011808264664152412
10/25/2022 0:00,0.017108897297996473,0.014872578978678774,0.01149777022260623,0.014539666651731231
10/26/2022 0:00,-0.0032565972769180718,0.007485706927258695,0.006929387529658548,0.003651401857698744
10/27/2022 0:00,-0.002687554247304269,0.0019746169635899147,0.00422426005477794,0.001127338397616695
10/28/2022 0:00,0.02432690461718434,0.0252252259893031,0.022825010634863085,0.024143703855735055
10/31/2022 0:00,-0.006144241332604716,-0.006441404379544768,-0.005149089220420455,-0.00592239620314694
11/1/2022 0:00,-0.0015351971513745122,0.00032597947138701677,0.0006466069934596419,-0.0001964394250146828
11/2/2022 0:00,-0.020169930682145343,-0.020074764476734508,-0.01922195480385147,-0.019829826365641345
11/3/2022 0:00,-0.00906919269187012,-0.0030101437374749906,-0.004763620852506589,-0.005615845583156309
11/4/2022 0:00,0.017330026572187185,0.014133341756827678,0.011301993779293307,0.014282995464757198
11/7/2022 0:00,0.012175343991996712,0.011447677062319306,0.01177329174144548,0.011797649272338395
11/8/2022 0:00,0.008371243366803505,0.0044979560180069544,0.009383005719019621,0.007383240029004812
11/9/2022 0:00,-0.018176100147383023,-0.01980991505881835,-0.01816254944508988,-0.018725241514389146
11/10/2022 0:00,0.059646043120473946,0.044557967974520274,0.03983710525961026,0.04810051234680368
11/11/2022 0:00,0.012511140149657152,0.009074982658227482,0.0022414642906423143,0.008040137607440156
11/14/2022 0:00,-0.0090460138916022,-0.005331901344939549,-0.006608847372557403,-0.0070105294823903375
11/15/2022 0:00,0.012669970641069783,0.009121129732481803,0.005525617515334202,0.009177970747735298
11/16/2022 0:00,-0.009262801681302557,-0.006405259896655968,-0.012718977566739897,-0.009401088955290127
11/17/2022 0:00,-0.005083874876660288,-0.004672152062863866,0.004460293083783373,-0.0019039278965751194
11/18/2022 0:00,0.0049590827875862775,0.003655818452468651,0.006952464493492405,0.005157272014708614
11/21/2022 0:00,-0.002809315460669759,0.0024520910156400344,-0.002139016181372577,-0.0008169504565995744
11/22/2022 0:00,0.016992025986885873,0.009814341162869944,0.012012007354784693,0.01296252251994856
11/23/2022 0:00,0.0057005552195579234,0.004144832198205828,0.004581724855333702,0.004816508777095052
11/25/2022 0:00,0.000869110998775291,0.0015129482854294718,0.0027865064205498946,0.0017007039089860232
11/28/2022 0:00,-0.017154024297415527,-0.012994517879958423,-0.013515155850774674,-0.014583109767642988
11/29/2022 0:00,-0.0012649337301726682,0.0018041730230342612,0.0013380517195262787,0.0006083127742064764
11/30/2022 0:00,0.029442860945659177,0.02406048648333803,0.02241799734464478,0.025364123033496666
12/1/2022 0:00,0.00013988604536074867,0.0008173699525415579,-0.003416969270063963,-0.0007705637304695756
12/2/2022 0:00,-0.0034602820076837792,0.0002524044342042675,0.0007482703079166875,-0.0008585730392878244
12/5/2022 0:00,-0.018690518633982522,-0.01705160672511863,-0.01702020305418317,-0.01760046101925583
12/6/2022 0:00,-0.014821933032744372,-0.012838434480579974,-0.009700082313864433,-0.012509160017379228
12/7/2022 0:00,0.002509672430411003,-0.0013868294058739794,0.000332413501970219,0.0004894675537632232
12/8/2022 0:00,0.009239183212249813,0.007991288790666795,0.007289989715601353,0.008191067992240342
12/9/2022 0:00,-0.006729353866593124,-0.008431142452937634,-0.00733436597336834,-0.007499196767403404
12/12/2022 0:00,0.016592585709737984,0.014137451213092955,0.012526717069685223,0.014458233415105326
12/13/2022 0:00,0.009240410761453433,0.004459463186960555,0.003040104224428797,0.005639395691951821
12/14/2022 0:00,-0.008233584230230906,-0.004566737473929994,-0.002747416941789149,-0.005243710507062627
12/15/2022 0:00,-0.02746557788226811,-0.02151542257557426,-0.02125425455093055,-0.023467110075603093
12/16/2022 0:00,-0.010554812232494437,-0.008477448389591968,-0.01185796322871735,-0.01027002462677351
12/19/2022 0:00,-0.007193529546358102,-0.0073806229480861685,-0.003662356828160296,-0.006125525484533156
12/20/2022 0:00,0.0015110779193816537,0.0012860248808779229,0.0009654817967044149,0.0012596263542981045
12/21/2022 0:00,0.016069724388685147,0.01601564136304212,0.013141124676972815,0.0151110011041109
12/22/2022 0:00,-0.01617595519677062,-0.010830023388744059,-0.009570310375758506,-0.012247138482220699
12/23/2022 0:00,0.005534549858994486,0.006623950470771023,0.005325297509562343,0.005837040730216181
12/27/2022 0:00,-0.0010224333397987895,-0.0012899756672646312,0.0017246397105814548,-0.00023096165471248042
12/28/2022 0:00,-0.009174787990008704,-0.012131179854376506,-0.009750575147605689,-0.01036319179747247
12/29/2022 0:00,0.016125882383073664,0.015303833672011491,0.013125832734673493,0.014881377786342131
12/30/2022 0:00,-0.0017666492310883797,-0.0020914152107214257,-0.0012142904641090357,-0.0016991270782373835
1/3/2023 0:00,0.0011175172003285994,-0.0007797345575955017,-0.002590519643800193,-0.000717667301566971
1/4/2023 0:00,0.016443632795486662,0.010835424796319604,0.008391781997604486,0.0119594520299795
1/5/2023 0:00,-0.008590401388688162,-0.008812069815633983,-0.009434758606559956,-0.008935491267121898
1/6/2023 0:00,0.019962785819284345,0.024946006497378992,0.022878250436831893,0.022580987412714748
1/9/2023 0:00,-0.001521457966841111,-0.005417517180094644,-0.004618552994245073,-0.0038332311943765074
1/10/2023 0:00,0.00905869845136742,0.007687588158863168,0.006583499709332585,0.007803465143197963
1/11/2023 0:00,0.008722296561832099,0.01004619504087434,0.002933015644285053,0.007322683444884293
1/12/2023 0:00,0.005677650114114252,0.0035359638549787853,0.0024598995196603024,0.003928056854179074
1/13/2023 0:00,0.003623242785085523,0.003686286544217765,0.001504166789306538,0.002972202390000067
1/17/2023 0:00,-0.004599764454360278,-0.0032395945662551107,-0.005694240982866083,-0.0044846802523104135
1/18/2023 0:00,-0.01585501789636745,-0.017575007396509856,-0.018232761781274753,-0.01719230825991258
1/19/2023 0:00,-0.00923410358561827,-0.008164512097986854,-0.005643407594469796,-0.007735424570486926
1/20/2023 0:00,0.014526216530382996,0.014430572436697986,0.012715895790395448,0.01392020414809636
1/23/2023 0:00,0.013828594368929803,0.009842001229560582,0.007988718422755836,0.010625677771017195
1/24/2023 0:00,-0.0012876983545546672,0.001195308656088967,-0.0010949456940789748,-0.0003835674163709113
1/25/2023 0:00,-0.003612392431209255,0.001886256796272967,0.0003039476644621786,-0.0005068177165108434
1/26/2023 0:00,0.008925619987014022,0.006297105281639626,0.006397687929939,0.007231449148938474
1/27/2023 0:00,-0.002120507427893714,0.004284959084081441,-0.004611812284098349,-0.0007241003178030114
1/30/2023 0:00,-0.011389356357452307,-0.012124740732002204,-0.005568987084398902,-0.009812678843402312
1/31/2023 0:00,0.013430334951328726,0.012061389477385331,0.012102354956227801,0.012543775153414094
2/1/2023 0:00,0.01780883022867852,0.006005367757071722,0.007291766265290489,0.010462422937586702
2/2/2023 0:00,0.013461256936207366,0.0016499919270460683,-0.00013118907711762162,0.005173583497613432
2/3/2023 0:00,-0.01154443536909533,-0.005923438810699788,-0.006478254989903065,-0.008056316296605526
2/6/2023 0:00,-0.008524800353101103,-0.0034727747140070875,-0.0031224092943761272,-0.005117895088344038
2/7/2023 0:00,0.012342195351943808,0.007568152729189537,0.005692653014716331,0.00863217777488523
2/8/2023 0:00,-0.009459017993995733,-0.007459658105609557,-0.010377701140197204,-0.009067425966847065
2/9/2023 0:00,-0.007503978516953724,-0.005553807762748941,-0.006962909245780691,-0.006671459294517068
